dataset,budget_pct,method,scoring_completion_rate,progress_mean,progress_std,test_mse_mean,test_mse_std,n_deleted_mean,n_deleted_std,total_budget_sec_mean,total_budget_sec_std,charged_compute_sec_mean,charged_compute_sec_std,score_sec_mean,sort_sec_mean,priority_total_sec_mean,average_unlearn_sec_mean
large_synthetic_n2000_d26,75.0,Leverage,1.0,0.9732893677986887,0.03030807978194622,17.62104881956958,0.4068285005460267,41.96666666666667,0.18257418583505536,0.0008087074999999999,0.00013577274197482377,0.0007983679444444448,0.0001341027564978531,3.958333333333333e-05,4.456666666666667e-06,4.404e-05,1.7971277777777777e-05
large_synthetic_n2000_d26,100.0,Leverage,1.0,0.9973995800775293,0.0031214952503867753,17.663184031725145,0.41249055081269936,56.96666666666667,0.18257418583505536,0.0010782766666666665,0.00018103032263309834,0.0010679371111111111,0.00017935805059597623,3.958333333333333e-05,4.456666666666667e-06,4.404e-05,1.7971277777777777e-05
large_synthetic_n2000_d26,10.0,Residual,0.9666666666666667,0.7271386360271439,0.2765886071181493,17.48594394623743,0.3742446590856978,2.7666666666666666,0.6789105539243625,0.00010782766666666666,1.8103032263309838e-05,0.00010241400000000001,1.7068227802162513e-05,4.866999999999999e-05,4.403333333333333e-06,5.3073333333333346e-05,1.7971277777777777e-05
large_synthetic_n2000_d26,25.0,Residual,1.0,0.9079255276068562,0.11203357811717489,17.578670341652,0.3870965458830592,11.733333333333333,0.8276819867946673,0.0002695691666666666,4.5257580658274586e-05,0.0002636512777777778,4.349483358513215e-05,4.866999999999999e-05,4.403333333333333e-06,5.3073333333333346e-05,1.7971277777777777e-05
large_synthetic_n2000_d26,50.0,Residual,1.0,0.9760557880145052,0.03566829274646439,17.643583851215315,0.39891578445289794,26.733333333333334,0.8276819867946674,0.0005391383333333333,9.051516131654917e-05,0.0005332204444444443,8.865678892664772e-05,4.866999999999999e-05,4.403333333333333e-06,5.3073333333333346e-05,1.7971277777777777e-05
large_synthetic_n2000_d26,75.0,Residual,1.0,0.9967611998866481,0.005309247654298987,17.66816115788794,0.4109584135725962,41.733333333333334,0.8276819867946674,0.0008087074999999999,0.00013577274197482377,0.000802789611111111,0.0001338833414247286,4.866999999999999e-05,4.403333333333333e-06,5.3073333333333346e-05,1.7971277777777777e-05
large_synthetic_n2000_d26,100.0,Residual,1.0,0.9999504226720644,6.200755337195098e-05,17.671179873431086,0.41269936594171935,56.733333333333334,0.8276819867946674,0.0010782766666666665,0.00018103032263309834,0.001072358777777778,0.00017912556828492463,4.866999999999999e-05,4.403333333333333e-06,5.3073333333333346e-05,1.7971277777777777e-05
large_synthetic_n2000_d26,10.0,Random,1.0,0.14084675301393831,0.26384194848518483,17.4992121754725,0.07094848976350543,6.0,0.0,0.00010782766666666666,1.8103032263309838e-05,0.00010782766666666666,1.8103032263309838e-05,0.0,0.0,0.0,1.7971277777777777e-05
large_synthetic_n2000_d26,25.0,Random,1.0,0.2420205148891264,0.3031559193671664,17.499208233075045,0.14936041137745648,15.0,0.0,0.0002695691666666666,4.5257580658274586e-05,0.0002695691666666666,4.5257580658274586e-05,0.0,0.0,0.0,1.7971277777777777e-05
large_synthetic_n2000_d26,50.0,Random,1.0,0.4874306066521932,0.35646547976971293,17.536086865537136,0.2697911423608682,30.0,0.0,0.0005391383333333333,9.051516131654917e-05,0.0005391383333333333,9.051516131654917e-05,0.0,0.0,0.0,1.7971277777777777e-05
large_synthetic_n2000_d26,75.0,Random,1.0,0.8162368314684475,0.28240555764731295,17.578349672150903,0.3633737501459012,45.0,0.0,0.0008087074999999999,0.00013577274197482377,0.0008087074999999999,0.00013577274197482377,0.0,0.0,0.0,1.7971277777777777e-05
large_synthetic_n2000_d26,100.0,Random,1.0,1.0,0.0,17.67194212338399,0.41304652678573744,60.0,0.0,0.0010782766666666665,0.00018103032263309834,0.0010782766666666665,0.00018103032263309834,0.0,0.0,0.0,1.7971277777777777e-05
